City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
694,Kharagpur,IN,22.3333,87.3333,61.77,53,5,3.06,clear sky
695,Dzilam Gonzalez,MX,21.2833,-88.9333,69.12,77,42,12.82,scattered clouds
696,Alta Floresta,BR,-9.8756,-56.0861,70.93,97,90,2.53,overcast clouds
697,Kitimat,CA,54.0524,-128.6534,39.58,30,100,1.92,overcast clouds
698,Ayan,RU,56.45,138.1667,-0.08,71,8,3.0,clear sky
699,Mongo,TD,12.1844,18.693,74.66,13,100,6.33,overcast clouds
700,Traverse City,US,44.7631,-85.6206,4.6,68,20,4.61,few clouds
701,Biankouma,CI,7.7391,-7.6138,68.52,38,11,2.08,few clouds
702,Leningradskiy,RU,69.3833,178.4167,-16.44,90,77,5.48,broken clouds
703,Roquetas De Mar,ES,36.7642,-2.6148,54.61,80,100,12.82,overcast clouds
704,Sept-Iles,CA,50.2001,-66.3821,-5.94,77,0,5.75,clear sky
705,Farafangana,MG,-22.8167,47.8333,74.03,91,13,3.11,few clouds
706,Sarahan,IN,31.5167,77.8,30.2,45,84,11.23,broken clouds
707,Sayyan,YE,15.1718,44.3244,49.93,77,29,1.72,scattered clouds
708,Pakokku,MM,21.3333,95.1,66.83,37,6,5.26,clear sky
709,Poum,NC,-20.2333,164.0167,82.89,76,99,11.14,overcast clouds
710,Atar,MR,20.5169,-13.0499,64.94,20,98,7.9,overcast clouds
711,Dahanu,IN,19.9667,72.7333,67.96,59,5,1.52,clear sky
712,Shebalino,RU,51.2917,85.6772,15.3,88,100,6.55,overcast clouds
