City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Boende,CD,2022-02-11 02:55:33,-0.2167,20.8667,74.32,63,100,1.9
296,West Bay,KY,2022-02-11 02:55:33,19.3667,-81.4167,78.01,84,20,2.3
297,Obigarm,TJ,2022-02-11 02:55:34,38.7173,69.7088,18.19,74,43,9.57
298,Gazli,UZ,2022-02-11 02:55:34,40.1333,63.45,45.41,47,100,9.24
299,Husavik,IS,2022-02-11 02:55:34,66.0449,-17.3389,31.91,74,35,14.72
300,Belyy Yar,RU,2022-02-11 02:55:35,53.6039,91.3903,-25.15,73,85,0.0
301,Asifabad,IN,2022-02-11 02:55:35,19.3667,79.2833,67.55,39,23,7.52
302,Bambous Virieux,MU,2022-02-11 02:55:35,-20.3428,57.7575,76.21,94,40,2.3
303,Butembo,CD,2022-02-11 02:55:36,0.15,29.2833,59.79,60,69,3.33
304,Seymchan,RU,2022-02-11 02:55:36,62.8833,152.4333,-27.53,92,94,1.45
305,Esperance,AU,2022-02-11 02:55:36,-33.8667,121.9,102.04,27,24,21.56
306,Kahului,US,2022-02-11 02:55:36,20.8947,-156.47,78.06,80,90,5.99
307,Acari,PE,2022-02-11 02:55:37,-15.4311,-74.6158,72.37,77,52,3.6
308,Celestun,MX,2022-02-11 02:55:37,20.8667,-90.4,70.25,82,98,11.81
309,Port Hardy,CA,2022-02-11 02:52:34,50.6996,-127.4199,44.78,87,75,10.36
310,Sandovo,RU,2022-02-11 02:55:37,58.4602,36.4128,28.63,96,99,8.63
311,Kalmunai,LK,2022-02-11 02:55:38,7.4167,81.8167,79.52,77,94,4.27
312,Ulaangom,MN,2022-02-11 02:55:38,49.9811,92.0667,-21.59,95,96,0.65
313,Port Hawkesbury,CA,2022-02-11 02:55:38,45.6169,-61.3485,36.18,88,0,4.61
314,Vidim,RU,2022-02-11 02:55:38,56.4088,103.1106,-12.53,94,56,2.21
315,Kindu,CD,2022-02-11 02:55:39,-2.95,25.95,69.12,91,97,2.51
316,Samarai,PG,2022-02-11 02:55:39,-10.6167,150.6667,84.36,57,78,16.55
317,Ciudad Bolivar,VE,2022-02-11 02:55:39,8.1222,-63.5497,78.69,63,9,15.46
318,Mamlyutka,KZ,2022-02-11 02:55:40,54.9375,68.5394,-16.58,92,8,11.1
319,Chara,RU,2022-02-11 02:55:40,56.9064,118.2631,-16.19,92,95,1.86
320,Mahebourg,MU,2022-02-11 02:55:40,-20.4081,57.7,76.24,94,40,2.3
321,Eureka,US,2022-02-11 02:51:37,40.8021,-124.1637,60.19,75,0,1.01
322,Disna,BY,2022-02-11 02:55:41,55.568,28.1971,33.13,93,99,9.13
323,Dawlatabad,AF,2022-02-11 02:55:41,36.4141,64.9053,46.81,47,100,3.62
324,Half Moon Bay,US,2022-02-11 02:55:29,37.4636,-122.4286,67.96,50,0,3.44
325,Yerbogachen,RU,2022-02-11 02:55:41,61.2767,108.0108,-7.2,93,95,4.92
326,Myitkyina,MM,2022-02-11 02:55:42,25.3833,97.4,69.06,51,71,4.16
327,Pandan,PH,2022-02-11 02:55:42,14.0453,124.1694,80.6,76,96,13.67
328,Port Hedland,AU,2022-02-11 02:55:42,-20.3167,118.5667,93.25,55,40,14.97
329,Da Nang,VN,2022-02-11 02:53:31,16.0678,108.2208,82.38,69,40,2.3
330,Broome,US,2022-02-11 02:55:43,42.2506,-75.833,34.81,74,94,3.0
331,Itoman,JP,2022-02-11 02:55:43,26.1247,127.6694,66.97,53,40,10.36
332,Valparaiso,CL,2022-02-11 02:52:13,-33.0393,-71.6273,65.48,73,100,5.75
333,Orange Cove,US,2022-02-11 02:55:43,36.6244,-119.3137,66.56,48,0,4.25
334,Muroto,JP,2022-02-11 02:55:43,33.2833,134.15,55.44,53,23,5.88
335,Gurupa,BR,2022-02-11 02:55:44,-1.405,-51.64,72.9,98,100,3.0
336,Sao Filipe,CV,2022-02-11 02:55:44,14.8961,-24.4956,77.0,60,98,4.9
337,Bonoua,CI,2022-02-11 02:55:44,5.2741,-3.595,82.02,95,5,2.24
338,Isangel,VU,2022-02-11 02:55:45,-19.55,169.2667,86.11,79,75,11.5
339,Helena,US,2022-02-11 02:55:45,46.5927,-112.0361,41.25,64,93,8.61
340,Straumen,NO,2022-02-11 02:55:45,63.8709,11.2999,31.95,65,77,15.32
341,Maine-Soroa,NE,2022-02-11 02:55:45,13.2114,12.0241,59.58,30,7,10.18
342,Temirtau,KZ,2022-02-11 02:55:46,50.0544,72.9483,-18.15,100,73,7.23
343,Desbiens,CA,2022-02-11 02:55:46,48.4178,-71.9495,32.72,84,100,12.62
344,Arlit,NE,2022-02-11 02:55:46,18.7369,7.3853,61.02,23,1,7.52
345,Bud,US,2022-02-11 02:55:47,39.447,-86.1758,31.24,87,98,6.67
346,Chernyshevskiy,RU,2022-02-11 02:55:47,63.0128,112.4714,-10.14,87,98,2.04
347,Kuito,AO,2022-02-11 02:53:01,-12.3833,16.9333,55.35,96,81,4.61
348,Westport,US,2022-02-11 02:50:59,41.1415,-73.3579,46.38,58,0,6.91
349,Paso De Los Toros,UY,2022-02-11 02:55:48,-32.8167,-56.5167,69.91,67,0,15.48
350,Aberdeen,GB,2022-02-11 02:55:49,57.1437,-2.0981,33.21,81,9,11.5
351,Soe,ID,2022-02-11 02:55:49,-9.8607,124.284,75.67,80,93,3.2
352,Brawley,US,2022-02-11 02:55:50,32.9787,-115.5303,75.18,21,0,7.81
353,Great Yarmouth,GB,2022-02-11 02:55:50,52.6083,1.7305,38.95,80,13,19.55
354,Waterloo,CA,2022-02-11 02:55:51,43.4668,-80.5164,30.83,74,100,13.8
355,Iqaluit,CA,2022-02-11 02:55:51,63.7506,-68.5145,1.13,77,75,2.3
356,Ardakan,IR,2022-02-11 02:55:51,32.31,54.0175,50.38,24,0,4.12
357,Stokmarknes,NO,2022-02-11 02:55:51,68.5646,14.9108,31.5,59,100,17.4
358,Hay River,CA,2022-02-11 02:55:52,60.8156,-115.7999,-4.02,77,75,3.44
359,Creel,MX,2022-02-11 02:55:52,27.75,-107.6333,39.07,42,49,5.57
360,Tomiya,JP,2022-02-11 02:55:52,38.3931,140.8861,34.38,73,62,5.26
361,Yar-Sale,RU,2022-02-11 02:55:53,66.8333,70.8333,5.13,89,87,17.07
362,Taltal,CL,2022-02-11 02:55:53,-25.4,-70.4833,66.47,79,0,3.85
363,Hasaki,JP,2022-02-11 02:55:53,35.7333,140.8333,43.29,62,100,23.2
364,Yulara,AU,2022-02-11 02:55:53,-25.2406,130.9889,85.84,21,0,11.5
365,Cabo San Lucas,MX,2022-02-11 02:55:54,22.8909,-109.9124,67.14,64,94,4.47
366,Virginia Beach,US,2022-02-11 02:51:07,36.8529,-75.978,54.01,51,21,1.01
367,El Cobre,CU,2022-02-11 02:55:54,20.0489,-75.9469,72.5,86,9,0.63
368,Miri,MY,2022-02-11 02:55:54,4.4148,114.0089,84.34,79,20,4.61
369,Havre-Saint-Pierre,CA,2022-02-11 02:55:55,50.2334,-63.5986,30.79,100,100,5.75
370,Krasnoselkup,RU,2022-02-11 02:55:55,65.7,82.4667,-10.55,86,79,10.29
371,Juruti,BR,2022-02-11 02:55:55,-2.1522,-56.0922,74.25,95,100,2.84
372,Faya,SA,2022-02-11 02:55:56,18.3851,42.4509,52.32,90,11,3.38
373,Coquimbo,CL,2022-02-11 02:53:16,-29.9533,-71.3436,64.13,88,100,6.91
374,Kushiro,JP,2022-02-11 02:55:56,42.975,144.3747,25.75,63,20,4.61
375,Khorramabad,IR,2022-02-11 02:55:56,33.4878,48.3558,40.17,100,100,5.08
376,Nguruka,TZ,2022-02-11 02:55:57,-5.1092,31.0419,64.83,95,100,2.04
377,Alice Springs,AU,2022-02-11 02:55:57,-23.7,133.8833,83.75,24,0,11.5
378,Champerico,GT,2022-02-11 02:55:57,14.3,-91.9167,80.04,71,0,7.27
379,Ulladulla,AU,2022-02-11 02:55:58,-35.35,150.4667,72.5,84,100,11.95
380,Rio Gallegos,AR,2022-02-11 02:52:42,-51.6226,-69.2181,46.45,49,0,24.16
381,Adrar,MR,2022-02-11 02:55:58,20.5022,-10.0711,60.1,21,70,12.01
382,Wanaka,NZ,2022-02-11 02:55:58,-44.7,169.15,75.27,50,56,3.85
383,Cintalapa,MX,2022-02-11 02:55:59,16.6951,-93.7272,61.39,98,19,3.53
384,Bathsheba,BB,2022-02-11 02:55:59,13.2167,-59.5167,77.61,69,40,18.41
385,Arys,KZ,2022-02-11 02:55:59,42.4252,68.795,35.82,49,95,5.48
386,Makakilo City,US,2022-02-11 02:56:00,21.3469,-158.0858,78.55,58,100,4.61
387,Singkang,MY,2022-02-11 02:56:00,2.1006,102.7994,76.89,84,100,6.29
388,Mykhaylivka,UA,2022-02-11 02:56:00,47.2724,35.2224,39.47,84,100,9.42
389,Ormara,PK,2022-02-11 02:56:01,25.2088,64.6357,67.91,47,0,1.83
390,Vila Franca Do Campo,PT,2022-02-11 02:56:01,37.7167,-25.4333,59.2,74,96,5.95
391,Mount Hagen,PG,2022-02-11 02:56:01,-5.8581,144.2274,72.36,64,40,11.5
392,Calama,CL,2022-02-11 02:56:01,-22.4667,-68.9333,54.09,30,4,8.05
393,Vagur,FO,2022-02-11 02:56:02,61.4732,-6.8119,40.66,61,99,26.8
394,Tiksi,RU,2022-02-11 02:56:02,71.6872,128.8694,-11.04,92,100,13.22
395,Moron,AR,2022-02-11 02:56:02,-34.6534,-58.6198,76.98,80,0,7.05
396,Omsukchan,RU,2022-02-11 02:56:03,62.5333,155.8,-13.14,80,76,4.09
397,Dakar,SN,2022-02-11 02:56:03,14.6937,-17.4441,85.08,42,47,17.85
398,Matamoros,MX,2022-02-11 02:53:12,25.5333,-103.25,58.1,28,100,4.43
399,Mount Isa,AU,2022-02-11 02:56:03,-20.7333,139.5,98.37,19,0,8.05
400,Graaff-Reinet,ZA,2022-02-11 02:56:04,-32.2522,24.5308,60.93,89,60,1.9
401,Tehachapi,US,2022-02-11 02:56:04,35.1322,-118.449,59.85,36,0,1.99
402,Sisimiut,GL,2022-02-11 02:56:04,66.9395,-53.6735,10.53,76,100,10.63
403,Trinidad,BO,2022-02-11 02:51:30,-14.8333,-64.9,75.38,87,36,4.45
404,Lively,CA,2022-02-11 02:56:05,46.4334,-81.1498,22.12,98,85,2.86
405,Grand Gaube,MU,2022-02-11 02:55:08,-20.0064,57.6608,76.37,79,5,5.1
406,Rabo De Peixe,PT,2022-02-11 02:56:05,37.8,-25.5833,58.28,86,40,6.91
407,Simbahan,PH,2022-02-11 02:56:06,6.3032,120.5836,81.45,76,100,4.34
408,Berdigestyakh,RU,2022-02-11 02:56:06,62.0989,126.6992,-16.69,92,51,3.98
409,Lasa,IT,2022-02-11 02:56:06,46.6166,10.7002,32.61,77,22,2.28
410,Berzasca,RO,2022-02-11 02:56:07,44.6476,21.9526,39.24,91,2,3.4
411,Nadym,RU,2022-02-11 02:56:07,65.5333,72.5167,-1.53,82,0,17.13
412,Gornopravdinsk,RU,2022-02-11 02:56:07,60.05,69.9,-3.78,92,6,8.55
413,Wangaratta,AU,2022-02-11 02:56:08,-36.3667,146.3333,85.46,44,0,5.75
414,Hirara,JP,2022-02-11 02:56:08,24.8,125.2833,66.47,72,75,16.11
415,Aromashevo,RU,2022-02-11 02:56:08,56.8602,68.6375,-11.25,91,5,9.73
416,Cedar City,US,2022-02-11 02:56:09,37.6775,-113.0619,20.26,69,1,4.92
417,Najran,SA,2022-02-11 02:56:09,17.4924,44.1277,54.25,32,5,0.43
418,Axim,GH,2022-02-11 02:56:09,4.8699,-2.2405,77.41,94,6,4.68
419,Bianzhuang,CN,2022-02-11 02:56:09,34.8486,118.0447,46.47,52,100,6.58
420,Henties Bay,NA,2022-02-11 02:56:10,-22.116,14.2845,70.86,89,79,8.79
421,Talaya,RU,2022-02-11 02:56:10,61.3833,152.75,-20.49,84,92,0.47
422,Vorukh,TJ,2022-02-11 02:56:10,39.8494,70.5838,31.53,51,99,9.22
423,Quchan,IR,2022-02-11 02:56:11,37.106,58.5095,38.39,47,100,1.7
424,North Myrtle Beach,US,2022-02-11 02:52:47,33.816,-78.68,52.11,79,0,10.36
425,Dhaulpur,IN,2022-02-11 02:56:11,26.7,77.9,56.46,51,0,4.34
426,Roshchino,RU,2022-02-11 02:56:12,60.2519,29.6085,31.75,94,63,10.16
427,Norman Wells,CA,2022-02-11 02:56:12,65.282,-126.8329,-12.96,70,20,5.75
428,Vostok,RU,2022-02-11 02:56:12,46.4856,135.8833,21.79,81,100,1.83
429,Yeppoon,AU,2022-02-11 02:56:12,-23.1333,150.7333,85.78,54,0,13.91
430,Comodoro Rivadavia,AR,2022-02-11 02:56:13,-45.8667,-67.5,51.66,37,0,3.44
431,Islamkot,PK,2022-02-11 02:56:13,24.6997,70.177,63.52,31,0,8.72
432,Sao Paulo De Olivenca,BR,2022-02-11 02:56:13,-3.3783,-68.8725,74.07,91,100,0.25
433,Barabai,ID,2022-02-11 02:56:14,-2.5833,115.3833,88.05,58,97,2.82
434,Gainesville,US,2022-02-11 02:56:14,29.6516,-82.3248,50.95,70,59,2.95
435,Kuryk,KZ,2022-02-11 02:56:14,43.2,51.65,35.17,71,46,10.49
436,Vila Do Maio,CV,2022-02-11 02:56:15,15.1333,-23.2167,75.99,75,99,12.71
437,Novikovo,RU,2022-02-11 02:56:15,51.1537,37.8879,29.79,93,100,8.12
438,Kodiak,US,2022-02-11 02:56:15,57.79,-152.4072,35.11,75,100,34.52
439,Port Lincoln,AU,2022-02-11 02:56:15,-34.7333,135.8667,68.99,56,6,12.84
440,Uray,RU,2022-02-11 02:56:16,60.1247,64.7758,-2.02,86,35,11.9
441,Bridgend,GB,2022-02-11 02:56:16,51.5058,-3.5772,42.84,87,3,1.99
442,Olafsvik,IS,2022-02-11 02:56:16,64.8945,-23.7142,34.95,61,98,13.78
443,Hecun,CN,2022-02-11 02:56:17,36.5333,114.1111,44.69,35,100,3.09
444,Taldan,RU,2022-02-11 02:56:17,53.6667,124.8,1.2,61,100,4.5
445,Zhangye,CN,2022-02-11 02:56:17,38.9342,100.4517,27.86,36,42,8.16
446,Seminole,US,2022-02-11 02:56:17,28.7086,-81.2081,59.22,77,35,4.81
447,Torbat-E Jam,IR,2022-02-11 02:56:18,35.244,60.6225,43.32,45,6,2.57
448,Usinsk,RU,2022-02-11 02:56:18,65.9939,57.5281,23.14,77,100,21.7
449,Akhmeta,GE,2022-02-11 02:56:18,42.0311,45.2075,36.12,74,87,5.35
450,Yumen,CN,2022-02-11 02:56:19,40.2833,97.2,26.74,44,89,20.69
451,Soc Trang,VN,2022-02-11 02:56:19,9.6033,105.98,80.56,54,100,16.6
452,Povenets,RU,2022-02-11 02:56:19,62.8487,34.8262,27.7,92,100,7.61
453,Leshukonskoye,RU,2022-02-11 02:56:20,64.8989,45.7622,20.19,93,100,10.51
454,Kiunga,PG,2022-02-11 02:56:20,-6.1219,141.2906,73.51,99,100,1.77
455,Hervey Bay,AU,2022-02-11 02:53:03,-25.2986,152.8535,88.03,57,0,22.64
456,Markova,UA,2022-02-11 02:56:21,48.6758,24.4138,34.83,89,20,5.44
457,Muros,ES,2022-02-11 02:56:22,42.7762,-9.0603,51.98,92,30,7.96
458,Shahi,IN,2022-02-11 02:56:22,28.55,79.3167,50.95,76,0,8.99
459,Nenjiang,CN,2022-02-11 02:56:23,49.1833,125.2167,8.33,89,100,9.13
460,Auki,SB,2022-02-11 02:56:23,-8.7676,160.7034,80.94,83,93,8.55
461,Yarmouth,US,2022-02-11 02:56:23,41.7057,-70.2286,44.1,84,9,1.01
462,Lufilufi,WS,2022-02-11 02:56:24,-13.8745,-171.5986,82.18,80,18,13.6
463,Taoudenni,ML,2022-02-11 02:56:24,22.6783,-3.9836,57.67,34,1,10.76
464,Ilulissat,GL,2022-02-11 02:56:24,69.2167,-51.1,-6.02,84,100,5.01
465,Bara,NG,2022-02-11 02:56:25,10.3744,10.7288,62.98,18,40,8.05
466,Takoradi,GH,2022-02-11 02:56:25,4.8845,-1.7554,77.83,92,2,5.08
467,Yueyang,CN,2022-02-11 02:56:25,29.3333,113.0919,41.83,94,100,8.34
468,Constitucion,CL,2022-02-11 02:56:25,-35.3333,-72.4167,59.63,67,100,3.69
469,Sidi Ali,DZ,2022-02-11 02:56:26,36.0998,0.4206,47.53,82,31,2.01
470,Tarauaca,BR,2022-02-11 02:56:26,-8.1614,-70.7656,72.14,99,56,2.26
471,Merke,KZ,2022-02-11 02:56:26,42.8728,73.1786,31.68,70,99,5.23
472,Los Llanos De Aridane,ES,2022-02-11 02:56:27,28.6585,-17.9182,66.13,29,0,8.99
473,Estelle,US,2022-02-11 02:56:27,29.8458,-90.1067,55.99,62,63,5.99
474,Verdun,FR,2022-02-11 02:56:27,49.25,5.3333,37.69,89,100,11.32
475,Marsa Matruh,EG,2022-02-11 02:54:14,31.3525,27.2453,55.71,68,100,16.28
476,Saint-Augustin,CA,2022-02-11 02:56:28,51.226,-58.6502,28.38,96,100,11.03
477,Muncie,US,2022-02-11 02:56:28,40.1934,-85.3864,29.21,84,100,1.99
478,Sechura,PE,2022-02-11 02:56:28,-5.5569,-80.8222,73.78,67,100,10.11
479,Ugoofaaru,MV,2022-02-11 02:56:29,5.6667,73.0,80.91,77,24,9.06
480,Egvekinot,RU,2022-02-11 02:56:29,66.3167,-179.1667,-22.88,89,29,4.34
481,Ocumare Del Tuy,VE,2022-02-11 02:56:29,10.1165,-66.7761,78.93,97,26,3.98
482,Cidreira,BR,2022-02-11 02:56:29,-30.1811,-50.2056,74.25,81,17,18.88
483,Komsomolskiy,UZ,2022-02-11 02:56:30,40.4272,71.7189,35.02,80,100,4.61
484,Mount Gambier,AU,2022-02-11 02:54:25,-37.8333,140.7667,73.31,43,75,18.41
485,Portland,US,2022-02-11 02:54:13,45.5234,-122.6762,49.21,90,75,8.05
486,Puerto Colombia,CO,2022-02-11 02:56:30,10.9878,-74.9547,80.69,83,58,26.4
487,Broken Hill,AU,2022-02-11 02:56:30,-31.95,141.4333,78.51,29,2,19.57
488,Fuerte Olimpo,PY,2022-02-11 02:56:31,-21.0415,-57.8738,77.27,40,0,6.82
489,Alofi,NU,2022-02-11 02:56:31,-19.0595,-169.9187,85.89,66,2,12.66
490,Jinchang,CN,2022-02-11 02:56:31,38.4953,102.1739,28.29,46,11,1.43
491,Koroni,GR,2022-02-11 02:56:32,36.8,21.95,48.07,61,0,4.9
492,Lexington Park,US,2022-02-11 02:56:32,38.2668,-76.4538,45.64,70,75,1.01
493,Big Spring,US,2022-02-11 02:51:50,32.2504,-101.4787,57.15,28,0,1.01
494,Show Low,US,2022-02-11 02:56:32,34.2542,-110.0298,41.14,41,0,0.0
495,Cachoeira Do Sul,BR,2022-02-11 02:56:33,-30.0392,-52.8939,68.43,83,0,7.38
496,Jeremie,HT,2022-02-11 02:56:33,18.65,-74.1167,75.97,80,1,1.9
497,Cuiluan,CN,2022-02-11 02:56:33,47.72,128.648,14.38,86,100,4.83
498,Gafargaon,BD,2022-02-11 02:56:33,24.4333,90.5667,64.38,68,0,4.23
499,Male,MV,2022-02-11 02:56:34,4.1748,73.5089,80.55,83,75,10.36
500,Albion,US,2022-02-11 02:56:34,42.2431,-84.753,29.19,78,100,11.5
501,Beyneu,KZ,2022-02-11 02:56:34,45.3167,55.2,32.14,79,100,17.87
502,Santa Isabel Do Rio Negro,BR,2022-02-11 02:56:35,-0.4139,-65.0192,73.92,95,99,2.28
503,Zhaotong,CN,2022-02-11 02:56:35,27.3167,103.7167,35.29,67,81,6.13
504,Buluang,PH,2022-02-11 02:56:35,13.3068,123.3425,84.56,59,41,5.01
505,Pisco,PE,2022-02-11 02:54:55,-13.7,-76.2167,72.01,73,0,9.22
506,Banjar,ID,2022-02-11 02:56:36,-8.19,114.9675,84.06,64,99,2.91
507,Wattegama,LK,2022-02-11 02:56:36,6.7989,81.4808,74.32,77,99,3.53
508,Jacareacanga,BR,2022-02-11 02:56:36,-6.2222,-57.7528,72.55,97,93,1.79
509,Buin,CL,2022-02-11 02:56:37,-33.7333,-70.75,68.74,76,6,2.35
510,Beya,RU,2022-02-11 02:56:37,53.0533,90.9139,-10.62,92,49,1.07
511,Kalamata,GR,2022-02-11 02:56:37,37.0389,22.1142,48.11,54,0,3.44
512,Dicabisagan,PH,2022-02-11 02:56:38,17.0818,122.4157,76.06,85,98,7.65
513,Bukachacha,RU,2022-02-11 02:56:38,52.9833,116.9167,2.43,80,100,3.51
514,Byron Bay,AU,2022-02-11 02:54:01,-28.65,153.6167,84.06,57,19,19.48
515,Shizuishan,CN,2022-02-11 02:56:38,39.2333,106.7694,26.73,65,95,6.2
516,Kedrovyy,RU,2022-02-11 02:56:38,56.1667,91.8167,-25.19,94,8,1.23
517,Fuxin,CN,2022-02-11 02:56:39,42.0156,121.6589,26.06,41,7,14.03
518,Hegang,CN,2022-02-11 02:56:39,47.4,130.3667,11.01,88,100,5.03
519,Tsuyama,JP,2022-02-11 02:56:39,35.05,134.0,49.84,54,39,2.77
520,Mana,GF,2022-02-11 02:56:40,5.6592,-53.7767,75.69,89,87,8.86
521,Deep River,CA,2022-02-11 02:56:40,46.1001,-77.4995,21.87,92,74,4.27
522,Yagunovskiy,RU,2022-02-11 02:56:40,55.2828,85.978,-2.76,71,48,8.95
523,Siocon,PH,2022-02-11 02:56:41,7.7061,122.1353,84.94,71,100,5.91
524,Jawhar,SO,2022-02-11 02:56:41,2.7809,45.5005,70.63,80,69,14.41
525,Mandalgovi,MN,2022-02-11 02:56:41,45.7625,106.2708,-0.47,60,100,13.49
526,Bhunya,SZ,2022-02-11 02:56:41,-26.55,31.0167,61.83,62,1,3.78
527,Praia,CV,2022-02-11 02:56:42,14.9215,-23.5087,75.74,53,0,17.27
528,Mumford,GH,2022-02-11 02:56:42,5.2618,-0.759,78.22,91,0,6.35
529,Xuddur,SO,2022-02-11 02:56:42,4.1213,43.8894,65.21,79,25,16.96
530,Kadom,RU,2022-02-11 02:56:43,54.5592,42.4675,29.03,95,98,9.44
531,Dukat,RU,2022-02-11 02:56:43,62.55,155.55,-13.4,79,80,2.75
532,Chapais,CA,2022-02-11 02:56:43,49.7834,-74.8492,1.18,99,100,4.16
533,Tingi,TZ,2022-02-11 02:56:43,-11.3,35.0333,62.38,97,99,1.77
534,Huntingdon,GB,2022-02-11 02:56:05,52.3305,-0.1865,37.8,89,6,1.01
535,Grand Forks,US,2022-02-11 02:56:12,47.9417,-97.4337,35.33,87,100,19.57
536,Kollo,NE,2022-02-11 02:56:44,13.3043,2.339,72.03,13,0,9.86
537,Shrigonda,IN,2022-02-11 02:56:44,18.6167,74.6833,67.3,37,44,9.78
538,Karema,TZ,2022-02-11 02:56:44,-6.8205,30.4389,69.37,88,92,3.31
539,Las Cruces,US,2022-02-11 02:52:12,32.3123,-106.7783,56.28,27,0,5.75
540,Cedeno,CO,2022-02-11 02:56:45,7.0464,-72.1634,74.25,80,79,3.24
541,Kyra,RU,2022-02-11 02:56:45,49.5776,111.9753,-3.08,72,37,5.3
542,Gejiu,CN,2022-02-11 02:56:45,23.306,103.1635,54.34,46,11,5.95
543,Mokobeng,BW,2022-02-11 02:56:46,-22.9965,27.6678,69.57,64,7,2.66
544,Verkhnyaya Inta,RU,2022-02-11 02:56:46,65.9811,60.3094,15.39,71,100,18.48
545,Wuchi,CN,2022-02-11 02:56:46,29.3786,103.023,34.97,62,16,1.36
546,Benavente,ES,2022-02-11 02:56:47,42.0025,-5.6783,48.88,78,79,10.49
547,Taksimo,RU,2022-02-11 02:56:47,56.3444,114.8794,-8.95,88,89,1.41
548,Changping,CN,2022-02-11 02:56:47,40.2186,116.2197,42.44,31,100,4.59
549,Maragogi,BR,2022-02-11 02:56:48,-9.0122,-35.2225,78.31,75,100,6.93
550,Saint-Joseph,RE,2022-02-11 02:56:48,-21.3667,55.6167,73.78,79,14,3.31
551,Shimoda,JP,2022-02-11 02:56:48,34.6667,138.95,46.76,72,86,13.22
552,Noyabrsk,RU,2022-02-11 02:56:49,63.1994,75.4507,-9.17,92,89,12.01
553,Rapid Valley,US,2022-02-11 02:56:49,44.0625,-103.1463,43.03,71,75,20.71
554,Pacific Grove,US,2022-02-11 02:51:52,36.6177,-121.9166,67.42,54,0,6.91
555,Andenes,NO,2022-02-11 02:56:49,69.3143,16.1194,30.18,74,40,19.57
556,Ballina,AU,2022-02-11 02:56:50,-28.8667,153.5667,82.58,70,75,17.27
557,Benjamin Constant,BR,2022-02-11 02:56:50,-4.3831,-70.0311,78.93,96,100,0.34
558,Tocopilla,CL,2022-02-11 02:56:50,-22.092,-70.1979,68.61,62,2,2.66
559,College,US,2022-02-11 02:56:50,64.8569,-147.8028,-9.9,71,20,3.44
560,Semenivka,UA,2022-02-11 02:56:51,52.1783,32.5818,34.14,100,100,11.39
561,Leh,IN,2022-02-11 02:56:51,34.1667,77.5833,-8.12,83,51,3.27
562,Dongsheng,CN,2022-02-11 02:56:52,39.8161,109.9776,28.04,42,100,5.77
563,Lafiagi,NG,2022-02-11 02:56:52,8.8667,5.4167,73.15,13,4,1.14
564,Allapalli,IN,2022-02-11 02:56:52,19.4167,80.0667,70.11,44,27,5.66
565,Hurricane,US,2022-02-11 02:56:52,37.1753,-113.2899,58.33,52,0,8.01
566,Tokur,RU,2022-02-11 02:56:53,53.1333,132.9,5.85,86,94,2.48
567,Dusti,TJ,2022-02-11 02:56:53,37.3481,68.664,38.12,44,78,5.26
568,Solnechnyy,RU,2022-02-11 02:56:53,50.7214,136.6319,12.13,86,100,4.03
569,Dingtao,CN,2022-02-11 02:56:54,35.0683,115.5625,45.88,50,100,5.91
570,Kainantu,PG,2022-02-11 02:56:55,-6.2887,145.8655,69.55,84,97,2.62
571,Warrington,GB,2022-02-11 02:56:55,53.3925,-2.5802,41.11,88,40,9.22
572,Bonthe,SL,2022-02-11 02:56:56,7.5264,-12.505,76.24,92,1,1.43
573,Snasa,NO,2022-02-11 02:56:57,64.2457,12.3778,27.23,79,100,9.55
574,Lagoa,PT,2022-02-11 02:56:57,39.05,-27.9833,58.68,70,97,6.73
575,Bafoulabe,ML,2022-02-11 02:56:57,13.8065,-10.8321,76.06,9,0,7.11
576,Santa Maria,BR,2022-02-11 02:56:43,-29.6842,-53.8069,72.7,78,0,8.05
